,funding_total_usd,milestones,web,biotech,active_days,isClosed,funding_per_active_day,PC1,PC2,PC3,PC4,PC5,PC6,PC7,status
3056,1226200.0,1.0,0,0,3652,1,335.76,0.4042339278837927,-1.0195668081233773,-0.029819433970374596,0.4089427768320779,-0.2666203385827351,-0.0753516108792281,-0.276322640022974,1
3057,574392.0,1.0,0,0,4017,1,142.99,0.35959656958985076,-1.0624139128731915,-0.07035555493838341,0.4521436661440792,-0.22613280149786752,-0.047173288000730944,-0.125074679550532,1
3058,50000.0,1.0,0,0,3287,1,15.21,0.5777797625370088,-1.118143558098146,-0.05568703315076575,0.39628791341674313,-0.2615078680430472,0.05393233190750537,-0.2921324946961267,1
3059,19000000.0,2.0,0,0,3652,1,5202.63,-0.9621465089566283,1.4742543594890203,0.3047232817119942,-0.3318783635687378,-0.9299738163026297,-0.6727238895321356,-1.38127445321308,1
3060,321650.0,2.0,0,0,3287,1,97.86,0.44566525250153066,0.021732088237763767,-0.35661567844912023,-0.05179107174415923,-0.4882359909950756,0.9642877403121625,-0.10032773929141019,1
3061,150000.0,1.0,0,0,3652,1,41.07,0.48012827668419406,-1.102820784991834,-0.06889550643307638,0.4269422725266207,-0.23977254598307982,0.017357494782824556,-0.19658566224603347,1
3062,385980.0,2.0,0,0,3287,1,117.43,0.4411292515361763,0.026710230322028482,-0.35427530372023014,-0.05286278401387655,-0.4898403587900931,0.958747762154835,-0.10509383668022257,1
3063,600000.0,1.0,0,0,3287,1,182.54,0.5389984742414033,-1.0755820962074047,-0.03567758073789351,0.3871251597763836,-0.27522467340184176,0.006567381683092918,-0.3328810331975399,1
3064,12500000.0,2.0,0,0,7305,1,1711.16,-1.4110163893931622,1.0459408025242978,-0.10380897313636658,0.09671546117211377,-0.5257215732497392,-0.3941091107197281,0.13055836362065104,1
3065,388147.0,1.0,0,0,4383,1,88.56,0.28188247754968243,-1.0692156225173965,-0.0940079999286056,0.48766995067505875,-0.1971906375449604,-0.05916786857192358,-0.008037719225156554,1
3066,11700000.0,3.0,0,0,5113,1,2288.28,-0.9232278543623623,2.0579988906983457,-0.34068836509893713,-0.5259012775957479,-0.8710439186011483,0.7771644085672913,-0.21646072114273118,1
3067,3000000.0,1.0,0,0,3652,1,821.47,0.2791443572573029,-0.8823470495723196,0.03458600859356012,0.379275888236973,-0.3108710489692817,-0.22815537564503122,-0.40774565728992584,1
3068,100000.0,1.0,0,0,3652,1,27.38,0.4836543107314826,-1.1066887442418838,-0.0707109687209452,0.42777852752735895,-0.23852520353480067,0.0216647392048955,-0.19288110080935922,1
3069,2000000.0,1.0,0,0,4017,1,497.88,0.2590509542524865,-0.9521594900308478,-0.018676150970468822,0.4282239027918947,-0.26170561629052885,-0.1700133338984052,-0.23070319441386644,1
3070,1100000.0,1.0,0,0,6939,1,158.52,-0.402796751517428,-0.9611134652756468,-0.18635187540753342,0.7018946288535697,-0.04529974427130335,-0.31639004183309194,0.6601827961580309,1
3071,74000.0,2.0,0,0,3287,1,22.51,0.46312740716767936,0.002567817842348288,-0.36562540294987533,-0.04766534630310797,-0.4820596890245646,0.9856148804635169,-0.08197978430159912,1
3072,383000.0,2.0,0,0,3287,1,116.52,0.44133937458166356,0.02647962177806435,-0.35438372650992667,-0.052813145818489345,-0.48976603944354913,0.9590043910949443,-0.10487305401996029,1
3073,1200000.0,1.0,0,0,3287,1,365.07,0.4966916106917648,-1.0291514203287582,-0.013849114989247206,0.37712940308064563,-0.2901884638627905,-0.0451034835122711,-0.37733398544590074,1
3074,32000.0,1.0,0,0,3287,1,9.74,0.5790489702361338,-1.1195364734718871,-0.056341873248269746,0.3965877988238919,-0.26105895293296555,0.05548246305791038,-0.2907989055516101,1
3075,2700000.0,3.0,1,0,3287,1,821.42,1.1813178164009286,2.540568422228593,-1.61413310721269,0.013396388759011934,1.8062305003274082,0.9595026859285958,-0.4060141620379721,1
3076,650000.0,2.0,0,0,3287,1,197.75,0.4225128215629962,0.047141275992513776,-0.3446700494922764,-0.05726124861062712,-0.49642492521656106,0.936010859736797,-0.12465461736457864,1
3077,725000.0,1.0,0,0,3652,1,198.52,0.43957888969792336,-1.0583392411519734,-0.0480176548472748,0.4173253723222235,-0.2541169805884951,-0.03217580286452254,-0.23918811730067163,1
3078,1012326.0,1.0,0,0,3287,1,307.98,0.5099247756227193,-1.0436744684797303,-0.020676832421816477,0.38025598348154394,-0.2855079390023331,-0.028941350454622688,-0.36342954616406753,1
3079,40000.0,2.0,0,0,5113,1,7.82,0.012280479485208568,0.03789451199597926,-0.4510978132745595,0.11463100767017106,-0.35999455163041183,0.8486674190932938,0.4356013826653275,1
3080,2000000.0,2.0,1,0,3287,1,608.46,1.3436359018062751,1.367545143543079,-1.3287881645764748,0.46861151382501554,2.0436415229721687,0.0860359704325835,-0.5660832138317805,1
3081,1702200.0,1.0,0,0,5113,1,332.92,0.00798158217502683,-0.9524812329953197,-0.0802388230891922,0.5301039821761668,-0.18153870225184363,-0.22838646387225717,0.10050339763981621,1
3082,27000000.0,1.0,0,0,6939,1,3891.05,-2.2303029417073486,1.039698349142667,0.7461585305701488,0.2614808121473232,-0.6922180240871686,-2.550499924035083,-1.25910855356668,1
3083,500000.0,1.0,1,0,3287,1,152.11,1.5623631335471968,0.13261428317016655,-1.072547882133244,0.9371542785918998,2.3010042622873104,-0.7185362728101302,-0.6668816642579041,1
3084,9400000.0,1.0,0,0,3287,1,2859.75,-0.0815021597568467,-0.39459876412219536,0.28447349324994614,0.24052095077819896,-0.4946935757082721,-0.7512718835376901,-0.9848576560666958,1
3085,71000.0,1.59,0,0,3287,1,21.6,0.5096525752803178,-0.4563945347950428,-0.23830182174776451,0.13424154320318168,-0.3918040291227,0.6030359895922958,-0.16864915900791755,1
3086,4300000.0,1.59,0,0,4748,1,905.64,-0.15130663321359666,-0.09909684618961295,-0.1527834737254252,0.19233045432075094,-0.40038121201041393,0.1265755011798282,-0.06990126349344247,1
3087,19713.0,1.59,0,0,3287,1,6.0,0.5132688961822119,-0.4603633496234902,-0.2401676770687693,0.13509596890884434,-0.39052494869520427,0.6074527311090658,-0.16484939450713718,1
3088,610000.0,1.0,0,0,3287,1,185.58,0.5382933591905967,-1.0748082534098236,-0.035313778070738724,0.3869585591653079,-0.2754740704222726,0.005706198688902594,-0.3336219159469295,1
3089,1000000.0,1.0,0,0,3287,1,304.23,0.510793899554433,-1.044628309518466,-0.021125262399838123,0.3804613291579122,-0.28520053292029734,-0.027879858845712452,-0.3625163343704213,1
3090,35000.0,1.0,1,0,3287,1,10.65,1.5951509530260437,0.09663050998742931,-1.089464941324679,0.9449009916463015,2.3126012000720344,-0.6784913516233991,-0.6324306261920686,1
3091,100000.0,2.0,0,0,3287,1,30.42,0.46129410985860153,0.0045798141017722085,-0.3646795019051487,-0.04809849497026764,-0.4827081198577664,0.9833758099612094,-0.08390607886316534,1
3092,400000.0,2.0,0,0,3652,1,109.53,0.3495380290233767,0.0353731694704305,-0.3706296770838895,-0.020792407808702833,-0.46596252493704143,0.9295706656971259,-0.003177639849496063,1
3093,14500000.0,5.0,0,0,3287,1,4411.32,-0.8929508020303549,4.475478634468156,-0.7732304174550041,-1.6186565486219477,-1.5016988555602704,2.544523356411117,-0.514984429412933,1
3094,623909.0,2.0,0,0,3652,1,170.84,0.33374781500248574,0.05269459031247233,-0.36249970143720134,-0.024537300225538978,-0.471548348062721,0.9102820531426028,-0.0197673324205482,1
3095,5400000.0,1.0,0,0,3287,1,1642.84,0.200543584074491,-0.7041366393211006,0.13895028635251852,0.3071592354268509,-0.39493498289024714,-0.4067994870539478,-0.6885046453159607,1
3096,83173.0,1.0,0,0,3652,1,22.77,0.48484096138891986,-1.1079904695474727,-0.07132195090736414,0.4280599548254176,-0.2381054235621705,0.02311429680619395,-0.19163436797413383,1
3097,15500000.0,2.0,0,0,3287,1,4715.55,-0.624581995840378,1.1963006556377906,0.19558490696966288,-0.30465583379701355,-0.8667786959358559,-0.3428428931697704,-1.224865167661591,1
3098,3000000.0,1.0,0,0,4017,1,746.83,0.18852272296737355,-0.874820954192552,0.017574655356146426,0.41144528566309835,-0.2866583460847323,-0.2561801010552605,-0.3047968536703398,1
3099,750000.0,1.0,0,0,3287,1,228.17,0.5284217575944022,-1.0639744293151236,-0.030220470179950252,0.3846262152184336,-0.27896562160871174,-0.006350336816826066,-0.34399427150414946,1
3100,40000.0,1.0,0,0,3287,1,12.17,0.5784848775878154,-1.1189174008957272,-0.05605083581792048,0.39645451402781884,-0.26125847102261635,0.054793514901695636,-0.29139161194673713,1
3101,6000000.0,3.0,0,0,3287,1,1825.37,-0.06768344040062747,1.5800023363625282,-0.46084425911289645,-0.5899433750042754,-0.8498053115093877,1.409028416191375,-0.3090959403606586,1
3102,280000.0,1.0,0,0,3287,1,85.18,0.5615621315602869,-1.1003451322061728,-0.04731945422183672,0.3924562070423112,-0.26724398768030194,0.03412516706268769,-0.30917279304169704,1
3103,50000.0,1.0,0,0,3287,1,15.21,0.5777797625370088,-1.118143558098146,-0.05568703315076575,0.39628791341674313,-0.2615078680430472,0.05393233190750537,-0.2921324946961267,1
3104,235000.0,1.0,0,0,3287,1,71.49,0.5647351462505505,-1.1038274331048095,-0.048956589740907074,0.3932058882560901,-0.266121703454894,0.03800048173223218,-0.3058388216475219,1
3105,225000.0,1.59,0,0,1461,0,154.0,2.9446436762158825,0.3658121560191807,1.2884617113846115,-1.5886006671070256,-0.9807682037596253,-0.8901613342970135,1.389491376721672,3
3106,1750000.0,2.0,0,0,3287,1,532.4,0.34495024193341917,0.13226419146447446,-0.30465116818340576,-0.07558677742740795,-0.5238585383006812,0.84128095048366,-0.2061516953454828,1
3107,14000000.0,1.0,0,0,8035,1,1742.38,-1.585150542112686,0.05798633568142962,0.2269023362028813,0.5790242727230333,-0.29481764938505434,-1.5133279536859867,0.013365783810009895,1
3108,50000.0,1.59,1,0,3287,1,15.21,1.5274468329768174,0.7579152226262708,-1.272298025632095,0.6829545688777483,2.182454675784722,-0.128870989424682,-0.5085027614410723,1
3109,3500000.0,2.0,0,0,3287,1,1064.8,0.22155522957690268,0.26768701342203083,-0.24098476075636738,-0.1047410229231815,-0.5675029222148426,0.6905742786728315,-0.3358061373655401,1
3110,6550000.0,1.0,0,0,3287,1,1992.7,0.11945543222924697,-0.6151445015517129,0.18078820451403696,0.2880007250907534,-0.4236155787099905,-0.5058353024737244,-0.7737061360657344,1
3111,50000.0,1.0,0,0,3287,1,15.21,0.5777797625370088,-1.118143558098146,-0.05568703315076575,0.39628791341674313,-0.2615078680430472,0.05393233190750537,-0.2921324946961267,1
3112,25000.0,1.59,0,0,6209,1,4.03,-0.21239306509213632,-0.39921067150300127,-0.3747625846002236,0.39381847539077003,-0.19668194898071606,0.3831689938834768,0.6589715258661639,1
3113,3000000.0,2.0,0,0,730,0,4109.59,2.8850522812377215,1.0266726241414532,1.3030204338815206,-1.8747361016615482,-1.1879473731902412,-0.6875678544719855,1.064898150782527,3
3114,48392.0,1.0,0,0,3287,1,14.72,0.5778931446822975,-1.1182679929905495,-0.05574553536641508,0.396314700279592,-0.2614677652785726,0.054070809104627554,-0.29201336086426427,1
3115,6065500.0,1.0,0,0,4017,1,1509.96,-0.027681578005254684,-0.6377396943719779,0.12870144047738458,0.3600103783764507,-0.36315094547508975,-0.5203243488639088,-0.5319309686860679,1
3116,2550000.0,2.0,0,0,3287,1,775.78,0.28854109255947874,0.19417176484235096,-0.2755465315072948,-0.08891443866435078,-0.5438102573375923,0.7723864694260493,-0.2654222976912455,1
3117,150000.0,1.0,0,0,3287,1,45.63,0.5707286181056747,-1.1104051135032922,-0.05204895944547024,0.3946219503781099,-0.26400183351429357,0.045320519574225934,-0.2995413202338665,1
3118,17000000.0,4.0,0,0,7670,1,2216.43,-2.0450994080522436,3.6387495914841446,-0.5805854786554197,-0.834889505630143,-1.0538305716297565,1.057138725896934,0.32389450589624985,1
3119,1050000.0,1.59,0,0,3287,1,319.44,0.4406218798657493,-0.38063513877856936,-0.20268501385533846,0.11793182578665604,-0.4162199444125872,0.5187263716776508,-0.24118155826421062,1
3120,8943726.0,1.59,0,0,4017,1,2226.47,-0.2973242218993763,0.24498201847796727,0.04966060816601141,0.0500211519927026,-0.5647429756619151,-0.21741966319039438,-0.6201500787009713,1
3121,100000.0,2.0,1,0,5113,1,19.56,1.0243613321553386,1.2584669998739717,-1.482162487412616,0.6619805828763716,2.2122425005865285,0.10977914030313086,0.08974599479848479,1
3122,500000.0,2.0,0,0,3287,1,152.11,0.43308953517163135,0.035533600790710426,-0.3501271835670932,-0.054762325588739114,-0.4926839793762219,0.948928569432404,-0.11354138003604669,1
3123,11700000.0,2.0,0,0,5478,1,2135.82,-0.9009130527532319,0.9466061714737353,-0.047071221039251966,-0.050346046936289524,-0.6268963629788756,-0.18467821621963434,-0.3254503575253331,1
3124,1000000.0,2.0,0,0,3287,1,304.23,0.3978338190916929,0.07422584038402501,-0.3319367680068688,-0.06309209770978183,-0.5051538019993935,0.9058695253746314,-0.15058550576858998,1
3125,325000.0,2.0,0,0,3287,1,98.87,0.4454290364072831,0.021991318594954852,-0.3564938243097971,-0.05184690103916173,-0.48831954098480584,0.963999236613487,-0.10057593583404086,1
3126,10000000.0,1.59,0,0,3287,1,3042.29,-0.1904554677411358,0.3119558685084429,0.122923194207318,-0.03117130623341669,-0.6394297925593566,-0.2520306032387392,-0.9042714184618986,1
3127,13500000.0,1.0,0,0,4017,1,3360.72,-0.5520237313524221,-0.06276639852138417,0.3982079218921813,0.23526962275421034,-0.5486620290393792,-1.1609312310388937,-1.0827802841769711,1
3128,13000.0,2.0,0,0,365,0,35.62,3.1853071798855703,0.7853069329310683,1.2037431417627174,-1.8641207909689261,-1.1384320749956847,-0.4051608606027817,1.1829340722755168,3
3129,2098400.0,1.0,0,0,3652,1,574.59,0.3427257965379137,-0.9520941089836966,0.0018495410697231334,0.3943551912032377,-0.2883789751293458,-0.15048716352530123,-0.3409450076077607,1
3130,100000.0,1.0,0,0,3287,1,30.42,0.5742541903213416,-1.114274335800719,-0.05386799629811799,0.3954549318974264,-0.26275485077867033,0.04962642574086568,-0.29583690746499663,1
3131,14475735.0,3.0,0,0,3287,1,4403.94,-0.665319680479291,2.23589260225637,-0.15249018150259888,-0.7311454459121903,-1.0611871563460897,0.6791142454771504,-0.9370483349616606,1
3132,75000.0,1.59,0,0,3287,1,22.82,0.5093705304753418,-0.45608499435220157,-0.23815629127415322,0.13417491157317626,-0.39190378698426004,0.6026915199163444,-0.1689455117164423,1
3133,2015000.0,1.59,0,0,3652,1,551.75,0.2819607723122845,-0.2984219207915476,-0.184557450281162,0.13405353175221005,-0.4160708378844802,0.40760945238812546,-0.209726610753171,1
3134,4000000.0,3.0,1,0,2191,0,1825.65,3.3544638627101695,3.4670686915693687,-0.0781184536719137,-1.662750669844783,1.2372700355867632,-0.6878433709527485,1.2731846156779971,3
3135,720000.0,1.0,1,0,3652,1,197.15,1.456245010711641,0.15720879437401636,-1.0814314076009304,0.9657721729816361,2.3197427260041157,-0.7654605373249369,-0.580227116874838,1
3136,6100000.0,2.0,0,0,3652,1,1670.32,-0.05242981286877113,0.4763206319999366,-0.1636666705474899,-0.11612519792406041,-0.6081595332759756,0.43854491603710216,-0.4254976309153586,1
3137,64330.0,2.0,0,0,3287,1,19.57,0.46380925332458156,0.001819511591182832,-0.365977200881554,-0.047504244201351714,-0.48181852218153703,0.9864476441371614,-0.08126335071423801,1
3138,41157.0,1.59,0,0,3652,1,11.27,0.4211575120560336,-0.4511168413141505,-0.25622629912365713,0.16706616334877403,-0.3668296845706307,0.5776459006337719,-0.06348216164323418,1
3139,7800000.0,1.59,0,0,3287,1,2372.98,-0.0353303115203479,0.14171002925499895,0.042885408072702844,0.005479729864083061,-0.5845625687576471,-0.06257079353677752,-0.7412772634781678,1
3140,100000.0,1.0,0,0,3287,1,30.42,0.5742541903213416,-1.114274335800719,-0.05386799629811799,0.3954549318974264,-0.26275485077867033,0.04962642574086568,-0.29583690746499663,1
3141,1700000.0,1.0,0,0,3287,1,517.19,0.4614358946118264,-0.9904591807354439,0.004341300570977283,0.3687996309596028,-0.3026582864859619,-0.08816252757004389,-0.4143781111784441,1
3142,9000000.0,1.0,0,0,7305,1,1232.03,-1.051088336239872,-0.3432723275056727,0.08104703034953235,0.5998386815735853,-0.21834093574283622,-1.0259295091747367,0.1779937021332953,1
3143,10000000.0,1.0,1,0,5478,1,1825.48,0.34829283436247865,0.9123051366601035,-0.8308528436505026,0.9703372946629499,2.2092382315493033,-1.7055601756232803,-0.7528203809595891,1
3144,70000.0,1.59,0,0,3287,1,21.3,0.5097230880007448,-0.45647191575099205,-0.23833819260773056,0.1342582118787141,-0.39177908847404463,0.6031221114134394,-0.16857507034174757,1
3145,17500000.0,1.0,0,0,3287,1,5324.0,-0.6526447888124898,0.23221543917999066,0.5791580042669707,0.10557843997832363,-0.6967047244490377,-1.4488284800341413,-1.584972502127829,1
3146,2497633.0,4.0,0,0,5113,1,488.49,-0.38701204059767286,2.4655635638372684,-0.9839380885713976,-0.8139939913271328,-0.8612567808507453,2.5042844217030322,0.6773551895444262,1
3147,665600.0,1.0,0,0,3287,1,202.49,0.53437292181727,-1.0705056811400362,-0.03329101736853393,0.386032276135134,-0.2768607160573044,0.000918027932481496,-0.33774122329019607,1
3148,50000.0,1.0,0,0,3287,1,15.21,0.5777797625370088,-1.118143558098146,-0.05568703315076575,0.39628791341674313,-0.2615078680430472,0.05393233190750537,-0.2921324946961267,1
3149,76500.0,2.0,0,0,3287,1,23.27,0.4629511284049778,0.0027612785417435643,-0.36553445228308656,-0.04770699645587692,-0.48212203827967226,0.9853995847149696,-0.08216500498894659,1
3150,18000000.0,2.0,0,0,4017,1,4480.96,-0.982360863232451,1.4041111335701104,0.2505249624458618,-0.28378765656928406,-0.8809025904752481,-0.614932329839491,-1.2042709256525426,1
3151,1500000.0,2.0,0,0,3287,1,456.34,0.36257809997338847,0.1129180716678172,-0.31374637596351795,-0.07142189136688658,-0.5176236269890954,0.8628104725125465,-0.187629632479211,1
3152,500000.0,1.59,0,0,3652,1,136.91,0.38879959391852287,-0.4156211134894905,-0.2395660352092693,0.15939198720557518,-0.3782763695111706,0.5381189293226433,-0.0974784024495956,1
3153,1200000.0,2.0,0,0,3287,1,365.07,0.38373153022902484,0.08970272957373306,-0.3246606205962779,-0.06642402378704851,-0.5101417329418865,0.8886459007080726,-0.16540315684406945,1
3154,10000.0,1.59,0,0,3287,1,3.04,0.5139537722288526,-0.46111498915552224,-0.24052105564440673,0.1352577724730445,-0.3902827110845212,0.6082891917699575,-0.16412977580156576,1
3155,6400000.0,1.0,0,0,3287,1,1947.06,0.1300321458378821,-0.626752176753516,0.1753310704392203,0.29049964811264145,-0.4198746328696513,-0.49291759277811736,-0.7625928987372024,1
3156,1650000.0,1.0,0,0,3287,1,501.98,0.46496146682749345,-0.9943284030328707,0.002522263718329542,0.36963261247891943,-0.3014113037503387,-0.08385662140340422,-0.41067369840957413,1
3157,8004420.0,1.0,0,0,4383,1,1826.24,-0.25532791115633746,-0.4803158356417215,0.1817155510290991,0.359538309868504,-0.3872749235068277,-0.7155769432887352,-0.5723707475772899,1
3158,20000.0,1.0,0,0,3287,1,6.08,0.5798951046510625,-1.120465094800411,-0.056778464669103794,0.3967876937139083,-0.2607596793482854,0.056515872085764404,-0.28990984742603576,1
3159,125000.0,1.59,1,0,3287,1,38.03,1.5221584761725,0.7637190602271724,-1.2695694585946866,0.6817051073668045,2.1805842028645523,-0.13532984427248548,-0.5140593801053384,1
3160,2000000.0,1.0,0,0,3652,1,547.65,0.349665032126344,-0.9597062511923669,-0.001723284197563041,0.3960009451796145,-0.2859242047367584,-0.14201050481223768,-0.33365443051259486,1
3161,70000.0,1.0,0,0,3287,1,21.3,0.5763695354737615,-1.1165958641934617,-0.05495940429958251,0.3959547337306536,-0.262006659717378,0.05220997472343678,-0.2936142592168281,1
3162,6000000.0,2.0,1,0,3652,1,1642.94,0.9709357731386314,1.6845195457817834,-1.2005297992964088,0.43391048939036103,1.9680701242050187,-0.2865560531409463,-0.759497963662036,1
3163,1545000.0,1.0,1,0,3652,1,423.06,1.3980654565272934,0.22103014277364927,-1.0514762210589113,0.9519740193096097,2.2991615815238355,-0.8365300482783264,-0.6413523781347702,1
3164,6400000.0,1.59,0,0,3287,1,1947.06,0.06338569836486545,0.03337177168895382,-0.008047717868927867,0.02880312626070191,-0.5496470616263178,0.05799454391188542,-0.6375537098621219,1
3165,1000000.0,1.0,0,0,3287,1,304.23,0.510793899554433,-1.044628309518466,-0.021125262399838123,0.3804613291579122,-0.28520053292029734,-0.027879858845712452,-0.3625163343704213,1
3166,28000000.0,3.0,1,0,3287,1,8518.41,-0.6026215029258781,4.498395511321781,-0.6936987430411679,-0.4080906878826996,1.1752574088587682,-1.2192851916763041,-2.2804469516864585,1
3167,1574280.0,2.0,0,0,3287,1,478.94,0.35734051111243204,0.11866619165662652,-0.3110440053520345,-0.07265936004587205,-0.5194761435888454,0.8564136218542416,-0.19313290769506555,1
3168,319400.0,1.59,0,0,3652,1,87.46,0.40153562837473034,-0.42959218372990937,-0.24612348903795364,0.16241253656403914,-0.37377096899502915,0.5536766946608216,-0.08409752670855726,1
3169,500000.0,1.0,0,0,3652,1,136.91,0.45544604139153927,-1.0757450619319604,-0.056187246901121174,0.4210885090575147,-0.24850394075450388,-0.012793207367359574,-0.22251759132467605,1
3170,12000000.0,1.0,0,0,6574,1,1825.37,-1.081273543879788,-0.12658130413693786,0.22315621393338755,0.4844233691809941,-0.3417625716417482,-1.2285703455618602,-0.2504965696065731,1
3171,4000000.0,2.0,0,0,3287,1,1216.92,0.18629951349696414,0.30637925301534535,-0.22279434519614294,-0.11307079504422425,-0.5799727448380141,0.6475152346150587,-0.3728502630980834,1
3172,30000.0,2.0,0,0,3652,1,8.21,0.37563067671960043,0.006750259386728232,-0.3840641309377416,-0.014604150953726367,-0.456732194132918,0.9614442620944137,0.02423611341258517,1
3173,77000.0,2.0,0,0,3652,1,21.08,0.3723162051405204,0.010386142245108566,-0.3823575930947827,-0.01539022763937163,-0.45790469570298614,0.9573954535702706,0.020753825799042173,1
3174,2500000.0,1.0,0,0,3287,1,760.57,0.4050267452378856,-0.9285516073575671,0.03344593724708807,0.35547196972266004,-0.32261000552287306,-0.15705700862765465,-0.4736487135242068,1
3175,20000.0,1.0,1,0,3287,1,6.08,1.5962086225638878,0.09546973748153599,-1.0900106688422853,0.9451508710268532,2.3129752932361507,-0.6771995859364259,-0.6313193030460619,1
3176,72829.0,1.0,0,0,6574,1,11.08,-0.2397203440631826,-1.0480515134207675,-0.20649720198452268,0.6870321752278874,-0.043873767099115474,-0.19982769941835712,0.6333441402985421,1
3177,5997988.0,1.0,0,0,4383,1,1368.47,-0.11380513152275111,-0.6354556721089183,0.10907891203402463,0.393293336862384,-0.33719909213309557,-0.5426524428371285,-0.42370277700801906,1
3178,8800000.0,1.0,0,0,7305,1,1204.65,-1.0369758810047967,-0.35872141303404537,0.07384957039782496,0.6032426673142511,-0.21334508638885077,-1.0086764252800677,0.19281462585662806,1
3179,3000000.0,1.59,0,0,4017,1,746.83,0.12187627549435698,-0.2146970057500821,-0.16580413295200166,0.1497487638111588,-0.41643077484139895,0.2947320356347423,-0.1797576647952594,1
3180,418000.0,1.59,0,0,3287,1,127.17,0.4851851079319296,-0.4295421215809013,-0.22567767635912866,0.1284606785945622,-0.400458086326097,0.5731530118892494,-0.19435778239149662,1
3181,250000.0,1.0,0,0,3287,1,76.06,0.5636774767127065,-1.1026666605989155,-0.04841086222330125,0.39295600887553844,-0.2664957966190096,0.03670871604525872,-0.30695014479352845,1
3182,1200000.0,2.0,0,0,5113,1,234.7,-0.06955107689831222,0.12755577596398018,-0.40919245208630795,0.09503449926987262,-0.3889543674896019,0.748659468738906,0.3496466834314823,1
3183,100000.0,1.59,1,0,4748,1,21.06,1.1612743768265676,0.7921499271886939,-1.3378904192894328,0.8115105757086483,2.2781933292193712,-0.2450977765552953,-0.10010160220786311,1
3184,50000.0,1.0,0,0,3287,1,15.21,0.5777797625370088,-1.118143558098146,-0.05568703315076575,0.39628791341674313,-0.2615078680430472,0.05393233190750537,-0.2921324946961267,1
3185,5000000.0,2.0,0,0,3287,1,1521.14,0.1157880752603554,0.3837637155829301,-0.1864135611094411,-0.12973038235843376,-0.6049123948174182,0.5613971288908891,-0.44693851651932537,1
3186,126222.0,1.0,0,0,3287,1,38.4,0.5724052402213737,-1.1122451581438368,-0.052914012926741805,0.3950180901065596,-0.2634088176312531,0.04736823918773022,-0.2977796493779061,1
3187,3100000.0,1.0,0,0,3287,1,943.11,0.362719884726613,-0.8821209231693986,0.055274426512607944,0.3454762345629841,-0.33757379361729106,-0.20872786501870683,-0.5181016647944899,1
3188,90125.0,2.0,1,0,3287,1,27.42,1.4783039294917717,1.2197504782830122,-1.3982709565087705,0.5004292047533269,2.091273132757651,0.25051077190664456,-0.4245839125725537,1
3189,3500000.0,2.0,0,0,3652,1,958.38,0.13092393936004254,0.27518670114019544,-0.25807085061790896,-0.07264006710204192,-0.5432977401646395,0.6625215731589157,-0.23286044207676007,1
3190,3439787.0,1.0,0,1,4748,1,724.47,-1.044194712048777,-1.5289704619120001,1.6460548283550558,-1.4821066904859244,1.7820611527638959,0.5159774037782094,-0.33816170652006194,1
3191,3300000.0,3.0,0,0,3652,1,903.61,0.03206799204809107,1.3785690057329638,-0.5761442288932884,-0.5128484955028451,-0.758261641817149,1.6134999262632308,-0.006111368706309121,1
3192,7500000.0,1.0,0,0,5113,1,1466.85,-0.40102101402868506,-0.5043449933774825,0.12920841378073838,0.43215852044602343,-0.32628286715667,-0.7282365803557506,-0.3291070848803604,1
3193,11000000.0,2.0,0,0,6939,1,1585.24,-1.214301669145279,0.922529756579441,-0.1407211794110605,0.08999769684154214,-0.5125306569774423,-0.23660543880654297,0.1384848849074746,1
3194,900000.0,1.0,0,0,3287,1,273.81,0.517845043985767,-1.0523667541133201,-0.02476333610513359,0.3821272921965457,-0.28270656744905087,-0.019268046512433117,-0.3551075088326817,1
3195,1000000.0,1.0,0,0,3287,1,304.23,0.510793899554433,-1.044628309518466,-0.021125262399838123,0.3804613291579122,-0.28520053292029734,-0.027879858845712452,-0.3625163343704213,1
3196,14000000.0,2.0,1,0,3652,1,3833.52,0.4067703802630356,2.3033931753612076,-0.9100554099336765,0.30011007692135266,1.768495375077893,-0.9757150021946701,-1.3522277759245287,1
3197,700000.0,2.0,0,0,3652,1,191.68,0.3283818277780108,0.05858093328025356,-0.3597368798398032,-0.025809916277070404,-0.473446577260186,0.9037272079690126,-0.025405007491464328,1
3198,80000.0,1.0,0,0,3287,1,24.34,0.5756644204229548,-1.115822021395881,-0.05459560163242769,0.39578813311957795,-0.26225605673780883,0.05134879172924631,-0.2943551419662176,1
3199,2300000.0,1.0,0,0,5478,1,419.86,-0.12479795252407684,-0.8987115598605706,-0.07554944220630895,0.5522705973229592,-0.1722397220918521,-0.3079104504204781,0.15916025955704152,1
3200,198135.0,1.0,0,0,3287,1,60.28,0.5673345519616858,-1.1066802071041864,-0.05029775542250294,0.3938200548618579,-0.26520230205850126,0.04117523016380397,-0.3031075576892331,1
3201,10500000.0,4.0,0,0,5113,1,2053.59,-0.9515345965491749,3.0841000200846755,-0.6948502127228464,-0.9491824254318771,-1.0610387542985062,1.8143703049945241,0.08438876315428559,1
3202,560000.0,1.0,0,0,3287,1,170.37,0.5418189314062637,-1.0786774757072506,-0.03713281492338643,0.38779154068462457,-0.27422708768664933,0.01001210485554227,-0.32991750317805957,1
